date,rainfall,max_temp,min_temp,rel_humidity,wind_speed,wind _direction
7/20/2009,0,31,24.4,95,2,0
7/21/2009,0.6,29.8,24.2,92,2,240
7/22/2009,0.4,32.7,24.1,88,4,260
7/23/2009,0.6,32,23.7,80,2,240
7/24/2009,0,32.1,23.3,89,2,210
7/25/2009,0,32.8,24,93,0,210
7/26/2009,0,32.1,24.5,91,4,0
7/27/2009,0,31.1,23.2,86,0,190
7/28/2009,2,29.8,23.8,95,5,0
7/29/2009,0,26.5,22.6,93,2,210
7/30/2009,0,27.6,22.5,86,3,230
7/31/2009,0,29.9,23.4,82,5,180
8/1/2009,0.2,30.6,23,93,4,180
8/2/2009,1.1,27.5,23.9,93,4,190
8/3/2009,0.2,29.6,23.7,88,3,200
8/4/2009,0,28.6,23.6,91,6,170
8/5/2009,0,27.8,23.5,94,2,230
8/6/2009,0,29.6,23.1,87,6,190
8/7/2009,0,28.1,23.5,87,6,170
8/8/2009,0,29.4,23.3,85,0,200
8/9/2009,0,29.8,23.5,89,0,0
8/10/2009,0,31.3,24.2,92,4,0
8/11/2009,0,27.9,23.6,83,5,170
8/12/2009,3.9,29.8,23.1,82,2,260
8/13/2009,0,29.8,23.2,82,5,180
8/14/2009,0,28.5,23.3,88,0,170
8/15/2009,0.2,27.6,23.9,92,0,0
8/16/2009,4.7,27,23.4,89,4,0
8/17/2009,0,28.7,22.9,88,4,190
8/18/2009,2.1,29.7,23.4,90,0,200
8/19/2009,0,28.2,23.6,88,0,0
8/20/2009,0,28.3,22.1,81,0,0
8/21/2009,0,30.6,23.9,83,5,0
8/22/2009,0,29.6,24,82,2,170
8/23/2009,0,29,24.2,86,5,170
8/24/2009,0,28.3,24,88,0,180
8/25/2009,0,29,24.5,85,0,0
8/26/2009,6.7,30.7,23.8,85,5,0
8/27/2009,0,30.1,23.6,86,0,220
8/28/2009,0,30.5,24.2,81,4,0
8/29/2009,0,30.3,23.8,82,10,210
8/30/2009,8.6,24.6,23.5,77,0,180
8/31/2009,0,29.5,23.2,86,3,0
9/1/2009,29.3,27.8,23.2,85,3,180
9/2/2009,0,26.5,24.2,92,3,190
9/3/2009,0,29.3,23.6,85,0,180
9/4/2009,0,29.1,23.3,92,5,0
9/5/2009,0,28.2,22.3,96,5,260
9/6/2009,4,31,22.9,90,3,260
9/7/2009,6.9,31.1,24.2,92,5,180
9/8/2009,0,29,24.2,83,6,170
9/9/2009,0.4,31.4,22.5,85,0,180
9/10/2009,0,31.9,23.2,85,5,0
9/11/2009,12.9,31.9,24,80,0,230
9/12/2009,0,30,23.9,81,4,0
9/13/2009,0,31,24.9,94,6,230
9/14/2009,8.6,30.8,23.5,89,0,170
9/15/2009,0,29.5,22.9,82,3,0
9/16/2009,0.4,30.3,24,90,0,200
9/17/2009,9.5,30.5,24.5,86,0,0
9/18/2009,0,28.7,22.2,87,0,0
9/19/2009,0,31.5,23.9,81,0,0
9/20/2009,0,31.3,23,89,4,0
9/21/2009,0,30.8,24.2,89,5,170
9/22/2009,0,30.5,22,79,4,270
9/23/2009,5.9,31,23.9,88,0,250
9/24/2009,0,33.6,25,88,0,0
9/25/2009,25.9,33.5,22.5,83,0,0
9/26/2009,0,34,24.5,86,0,0
9/27/2009,0,31,22.2,84,5,0
9/28/2009,7.3,31.2,22.6,91,2,260
9/29/2009,0,31.8,24.5,85,7,170
9/30/2009,0,32.5,25,88,6,180
10/1/2009,47.7,31.5,23,84,4,180
10/2/2009,0,30,22,86,6,170
10/3/2009,10,32,21.5,83,3,170
10/4/2009,15.2,31.8,22.8,81,4,210
10/5/2009,0.3,30.8,24.5,88,0,210
10/6/2009,0,29.4,22.5,81,2,0
10/7/2009,0,29.8,24.2,81,0,230
10/8/2009,4.9,29.7,22.5,90,0,0
10/9/2009,0,31,22,81,5,0
10/10/2009,0,28.9,23.6,84,0,180
10/11/2009,2.6,32.6,23.2,84,5,0
10/12/2009,40.3,32.8,23.2,90,0,230
10/13/2009,0,32.8,20,92,0,0
10/14/2009,0,31,23.7,81,0,0
10/15/2009,0.2,31.9,24.1,79,2,0
10/16/2009,3.1,30,24.3,85,0,270
10/17/2009,0,31.2,25,89,0,0
10/18/2009,0,31.9,24,89,0,0
10/19/2009,0,32,24.3,83,7,0
10/20/2009,0,33.4,21,82,12,170
10/21/2009,13.8,32.5,21.6,83,6,180
10/22/2009,0,30,23.1,81,7,180
10/23/2009,1.4,29.5,24.1,78,6,180
10/24/2009,31.1,32,25,86,5,170
10/25/2009,0,31.4,24,82,7,200
10/26/2009,0.1,29,23.6,80,3,210
10/27/2009,0,31,23.6,78,2,290
10/28/2009,13.9,30.6,22.5,76,0,230
10/29/2009,0,32.3,21.5,81,2,0
10/30/2009,0,31.8,22.5,79,3,200
10/31/2009,0,27.6,24.2,84,0,180
11/1/2009,0,32.8,24.1,85,3,0
11/2/2009,16,33.7,23.3,78,0,200
11/3/2009,10,32.7,24.7,80,5,0
11/4/2009,0,32.5,24.5,82,0,260
11/5/2009,0,31.9,21.5,82,4,0
11/6/2009,0,32.9,25.5,72,0,210
11/7/2009,0,32,26,75,4,0
11/8/2009,0,31.9,23.6,73,0,170
11/9/2009,0,33.8,24.7,83,9,0
11/10/2009,61.2,32.6,22.6,83,6,170
11/11/2009,0,31.5,23.8,79,7,180
11/12/2009,0,31.5,23.1,81,10,170
11/13/2009,0.8,31.2,23.2,79,4,180
11/14/2009,0,33,25.3,77,6,180
11/15/2009,0,33,23.8,79,5,190
11/16/2009,0,33.5,22.5,77,3,170
11/17/2009,0,32.8,23.2,60,0,270
11/18/2009,0,33.5,23,82,0,0
11/19/2009,0,33.6,23.5,77,0,0
11/20/2009,0,33.6,23,81,0,0
11/21/2009,0,34,23.5,76,5,0
11/22/2009,0,35,24.4,79,0,90
11/23/2009,0,35,24,74,4,0
11/24/2009,0,34,24.5,75,3,270
11/25/2009,0,34.3,25.1,78,0,290
11/26/2009,0,32.8,25,76,0,0
11/27/2009,0,36.6,24.7,73,0,0
11/28/2009,0,34.7,23,75,0,0
11/29/2009,0,34.5,22,76,4,0
11/30/2009,0,33.5,21.8,76,4,220
12/1/2009,0,35.2,22.5,79,0,60
12/2/2009,0,35,23.5,77,6,0
12/3/2009,0,36,24.4,74,7,270
12/4/2009,0,36,25.2,76,4,270
12/5/2009,0,34.4,25,79,4,70
12/6/2009,0,35,24.6,76,7,260
12/7/2009,0,36,25.1,75,0,180
12/8/2009,0,35.8,24,87,0,0
12/9/2009,0,36.7,24.9,85,0,0
12/10/2009,0,35.6,24.7,79,0,0
12/11/2009,0,34.8,24.8,77,0,0
12/12/2009,0,37,25,77,5,0
12/13/2009,0,35.6,24.6,78,0,210
12/14/2009,0,33.5,24.3,78,3,0
12/15/2009,0,34.5,24.9,81,4,180
12/16/2009,0,34.9,25.2,76,2,190
12/17/2009,0,35.7,25.6,80,3,160
12/18/2009,0,35.3,25.6,77,2,160
12/19/2009,0,35.2,25.1,76,2,260
12/20/2009,0,35.9,25,76,0,170
12/21/2009,0,35.2,25.1,77,4,0
12/22/2009,0,36.1,25.3,76,4,270
12/23/2009,0,35.7,25.7,73,7,190
12/24/2009,0,36.1,24.8,75,3,230
12/25/2009,0,36.4,21,71,4,290
12/26/2009,0,35.8,20.2,56,6,270
12/27/2009,0,36.5,21.3,63,4,300
12/28/2009,0,36.2,20.5,57,2,330
12/29/2009,0,35.6,21.7,57,0,210
12/30/2009,0,36.2,23.2,60,4,0
12/31/2009,0,36.2,24.1,71,2,200
1/1/2010,0,34.5,23.9,76,0,0
1/2/2010,0,33.5,24.1,79,0,0
1/3/2010,0,36.2,24.5,78,0,0
1/4/2010,0,35.1,24.4,75,3,190
1/5/2010,0,34.9,24.9,76,4,210
1/6/2010,0,35.2,25.6,79,3,280
1/7/2010,0,35.7,25.5,78,4,170
1/8/2010,0,33.8,25.6,75,4,180
1/9/2010,0,32.9,26.1,81,4,160
1/10/2010,0,33.9,25.5,76,3,280
1/11/2010,0,35,25.5,72,6,210
1/12/2010,0,36.7,25.6,74,4,270
1/13/2010,0,37,25.3,79,10,180
1/14/2010,0,36,25.1,81,6,250
1/15/2010,0,28.7,24.5,76,4,180
1/16/2010,0,35.6,25.4,72,7,350
1/17/2010,0,36.5,22.6,75,5,210
1/18/2010,0,35.2,23.7,79,6,180
1/19/2010,0,35.4,22.9,76,3,200
1/20/2010,0,36,18.5,77,3,300
1/21/2010,0,35.2,20.6,51,3,30
1/22/2010,0,33.8,21.2,73,0,0
1/23/2010,0,35.8,23.2,72,0,0
1/24/2010,0,34.1,24,74,0,0
1/25/2010,0,35.4,24.5,69,3,180
1/26/2010,0,35.2,25.1,74,0,0
1/27/2010,0,35.6,26,68,3,170
1/28/2010,0,36.9,26.7,67,2,180
1/29/2010,0,37.7,25.6,66,2,170
1/30/2010,0,38,26.3,64,3,210
1/31/2010,0,38.2,26,70,2,160
2/1/2010,0,36.9,26.2,75,4,290
2/2/2010,0,38,26.8,71,4,180
2/3/2010,0,37.9,26.2,73,6,170
2/4/2010,0,37.2,26.7,71,7,270
2/5/2010,0,36.5,26.4,72,7,270
2/6/2010,0,38.5,26,72,10,350
2/7/2010,0,37.5,24.5,72,2,270
2/8/2010,0,38.6,24,77,0,0
2/9/2010,0,38.6,25.5,73,4,220
2/10/2010,0,37.5,25.7,69,5,220
2/11/2010,4,36.6,24,74,4,200
2/12/2010,0,35.7,25.5,74,4,200
2/13/2010,2.1,39.2,25.5,74,0,0
2/14/2010,0,36,22.3,70,0,0
2/15/2010,0,36.3,24.8,73,3,210
2/16/2010,0,37.7,25,77,2,200
2/17/2010,0,37.7,26.3,75,0,0
2/18/2010,0,38.1,26,73,0,0
2/19/2010,0,38.2,25.7,78,4,200
2/20/2010,0,38,27,76,2,200
2/21/2010,0,38.8,25.7,69,5,200
2/22/2010,0.7,38.7,25.5,69,3,210
2/23/2010,0,37.9,22.3,61,4,170
2/24/2010,0,38.3,26.5,68,4,170
2/25/2010,0,38,23.6,72,6,170
2/26/2010,0,38.2,23.4,69,3,180
2/27/2010,0,38.3,25.9,69,2,210
2/28/2010,0,38.2,25,66,2,190
3/1/2010,6.8,36.5,24.6,83,6,180
3/2/2010,0,34.8,26.3,75,4,180
3/3/2010,0,36.9,25.7,77,5,180
3/4/2010,0,37.4,25.8,58,6,210
3/5/2010,0,37.2,24.6,56,7,180
3/6/2010,0,38.2,24.8,27,4,170
3/7/2010,0,36.5,25.5,19,0,170
3/8/2010,0,37.4,26.3,27,0,0
3/9/2010,9.9,37.4,23.8,46,0,0
3/10/2010,0,36.5,26,69,0,0
3/11/2010,0,35.5,24.5,67,6,0
3/12/2010,0,35.5,26,65,0,260
3/13/2010,0,35.6,24.5,69,6,0
3/14/2010,0,37.6,26.7,68,0,180
3/15/2010,38.1,36.9,24,77,3,0
3/16/2010,0,36.9,21.6,77,0,270
3/17/2010,0,30.7,25,72,3,0
3/18/2010,45.2,34.3,24.3,73,0,200
3/19/2010,8.6,33.5,25.5,74,0,0
3/20/2010,0,33.4,25.6,72,4,0
3/21/2010,0,32.9,26.3,76,2,200
3/22/2010,0,32.3,25.6,79,4,290
3/23/2010,0,33.1,26.8,79,2,290
3/24/2010,0,34.9,26.6,74,3,300
3/25/2010,0,34.9,25.1,80,4,180
3/26/2010,0,34.4,26.7,87,3,190
3/27/2010,0,36.2,25.3,72,0,270
3/28/2010,0,36,26.9,75,4,0
3/29/2010,0,36.4,26.4,73,5,170
3/30/2010,0,35,27,76,4,170
3/31/2010,25.5,32.2,26.5,72,6,170
4/1/2010,0,34.7,23.6,74,6,170
4/2/2010,0,35.2,25.5,73,7,190
4/3/2010,0,34.4,26.4,70,4,180
4/4/2010,0,35.2,23.6,80,0,170
4/5/2010,0,35,24.1,81,0,0
4/6/2010,0,36.7,22.6,72,4,0
4/7/2010,17.4,36.8,25.6,81,0,230
4/8/2010,0,36.8,26,75,5,0
4/9/2010,39.2,35.4,22.1,74,5,250
4/10/2010,0,36,25.2,74,0,260
4/11/2010,0,34.5,27.2,76,3,0
4/12/2010,0,34.9,26.8,76,5,170
4/13/2010,16.3,34.8,23.5,81,4,200
4/14/2010,0,34.6,27.5,76,5,210
4/15/2010,0,33.8,25,74,0,220
4/16/2010,4.1,34.5,22.9,80,0,0
4/17/2010,0,33.9,25.2,79,0,0
4/18/2010,0,32.5,26.5,80,3,0
4/19/2010,0,36.7,22.5,78,3,190
4/20/2010,6.7,35.8,26.5,82,4,190
4/21/2010,1.7,35.7,26,80,3,190
4/22/2010,4,33.7,25.5,76,4,220
4/23/2010,0,33,23.5,75,0,210
4/24/2010,9.1,34.3,26.1,74,0,0
4/25/2010,0,27.1,25.3,76,9,0
4/26/2010,5.6,33.7,23.4,71,5,170
4/27/2010,0,34.8,23.5,78,7,170
4/28/2010,0,33.4,24.5,85,4,180
4/29/2010,0,34.8,24.3,80,7,180
4/30/2010,0,33.6,25.2,78,4,180
5/1/2010,0,34,26.1,83,4,180
5/2/2010,31.9,35.5,23.2,77,0,250
5/3/2010,0,35.7,26.1,77,6,0
5/4/2010,0,34.5,25.6,89,7,180
5/5/2010,0.6,34.8,24.6,80,0,240
5/6/2010,8.1,31.5,25.6,81,5,0
5/7/2010,0,36,24.8,79,0,230
5/8/2010,0,36,26.5,76,0,0
5/9/2010,12.2,35.6,23.8,80,0,0
5/10/2010,0,33.8,26.2,78,6,0
5/11/2010,0,34.4,26.6,77,4,150
5/12/2010,7,34.8,26.3,80,0,210
5/13/2010,0,35.3,24.4,88,0,0
5/14/2010,0,34.4,25.3,78,0,0
5/15/2010,0,32.7,25.3,76,5,0
5/16/2010,5.2,35.2,22.5,78,0,200
5/17/2010,1,34.4,25.3,85,6,0
5/18/2010,0,31.2,23.4,82,3,170
5/19/2010,6.7,33.3,25,80,3,190
5/20/2010,42.1,33.8,24.8,81,0,170
5/21/2010,0,33.3,23.6,82,3,0
5/22/2010,0,30.8,25.5,76,4,160
5/23/2010,10.3,34.2,25.5,88,7,160
5/24/2010,0.4,33.7,25.4,84,7,180
5/25/2010,11.3,33.7,23.2,89,4,180
5/26/2010,12.1,34.8,26,78,5,180
5/27/2010,3.7,31,22.7,79,4,180
5/28/2010,17.5,32.4,25.6,92,4,170
5/29/2010,3.3,33,25,91,6,180
5/30/2010,0,31.6,24.5,85,0,180
5/31/2010,0,31.4,24.2,80,0,0
6/2/2010,0,32.6,24.7,79,0,0
6/3/2010,7.3,33,23.2,81,0,0
6/4/2010,3,32.6,24.3,81,4,0
6/5/2010,13.3,32.5,24,85,0,240
6/6/2010,0,29,25.4,88,4,0
6/7/2010,3.3,32.6,22.2,94,4,220
6/8/2010,9,32.8,24,90,3,160
6/9/2010,0,31.8,22.4,75,0,190
6/10/2010,0,33.1,24.2,88,2,0
6/11/2010,4,31.7,25.4,78,0,180
6/12/2010,0,32.4,25.5,86,0,0
6/13/2010,0.2,32.3,25,76,0,0
6/14/2010,0,33.5,24.6,92,0,0
6/15/2010,8.2,32,25,85,6,0
6/16/2010,0,32.3,24.1,81,6,220
6/17/2010,0,32.9,24.3,90,2,210
6/18/2010,0,30.9,24.4,83,4,260
6/19/2010,0,32.3,24.8,81,0,230
6/20/2010,0,33.6,25,78,4,0
6/21/2010,9.2,31.7,24.5,80,2,220
6/22/2010,0,28.7,24,83,2,170
6/23/2010,0,31.2,25.6,86,0,260
6/24/2010,0,33.5,22,88,6,0
6/25/2010,1.1,33,22,81,8,180
6/26/2010,3,32.5,22.5,84,5,170
6/27/2010,1,31.8,24.2,83,4,180
6/28/2010,0,30.8,23,81,6,170
6/29/2010,0,31.8,24.9,87,0,180
6/30/2010,0,32.5,25,84,0,0
7/1/2010,0,34.2,25.2,91,0,0
7/2/2010,32.5,34,21.7,88,0,0
7/3/2010,0,31.5,23.7,84,0,0
7/4/2010,0.5,31.8,24.8,78,4,0
7/5/2010,25.1,33.8,24.6,84,2,240
7/6/2010,0,30.5,23.6,81,2,180
7/7/2010,0,31.3,23.7,82,0,200
7/8/2010,23,31.7,23.3,81,0,0
7/9/2010,0,26.7,24.2,82,3,0
7/10/2010,38.3,32.5,23.5,80,0,200
7/11/2010,4.2,31.3,24.5,85,2,0
7/12/2010,0,27.6,24.1,84,0,180
7/13/2010,1.2,30.9,22.3,95,2,0
7/14/2010,0,31.3,24.2,84,3,200
7/15/2010,65.8,30.5,24,86,6,200
7/16/2010,88.6,30.6,23.8,82,2,210
7/17/2010,58.9,29.3,23.9,82,2,250
7/18/2010,47.9,27.7,23.9,85,3,190
7/19/2010,0,28.9,24,83,0,230
7/20/2010,0,31.2,24.2,85,5,0
7/21/2010,0,29.6,24,88,2,180
7/22/2010,0,30,22.7,82,0,210
7/23/2010,0,30.4,23.7,82,0,0
7/24/2010,3.9,31,23.5,88,4,0
7/25/2010,0,28.4,23,86,0,240
7/26/2010,0,31.6,24.5,88,0,0
7/27/2010,0,34.5,23.2,88,2,0
7/28/2010,0,30.7,23.6,92,0,230
7/29/2010,3,29.6,24.6,89,5,0
7/30/2010,0,25.8,24.1,84,0,180
7/31/2010,0,30.3,23.5,85,6,0
8/1/2010,0,29.1,23,88,3,150
8/2/2010,0,31.7,22.7,91,2,200
8/3/2010,0,31.7,24.3,88,0,190
8/4/2010,7.1,31.7,23.7,85,4,0
8/5/2010,0,29.8,24.3,90,4,200
8/6/2010,0,30.9,24.3,96,0,210
8/7/2010,0,31.6,24,82,0,0
8/8/2010,0,30.1,23.9,84,2,0
8/9/2010,1.7,28.8,23.6,94,6,180
8/10/2010,2.1,27.6,24.1,86,7,230
8/11/2010,1,28.4,24.3,88,5,180
8/12/2010,0.5,29.5,24.1,91,2,190
8/13/2010,34.6,28.8,24,86,4,210
8/14/2010,2.5,25.4,23.5,87,4,210
8/15/2010,3.5,28.5,23.9,82,0,210
8/16/2010,2.5,26.8,24.3,80,0,0
8/17/2010,68,31,23,81,0,0
8/18/2010,0,32.4,24,83,0,0
8/19/2010,0,27.6,23.6,80,0,0
8/20/2010,0,32.4,24,87,4,0
8/21/2010,4.5,32,24.1,92,0,250
8/22/2010,0,29.4,24.1,86,4,0
8/23/2010,0,30.3,24,80,3,250
8/24/2010,3.3,29.3,24,92,5,200
8/25/2010,7.5,30.3,22.2,92,3,180
8/26/2010,0,31,23.7,82,2,190
8/27/2010,0,28.3,23.6,90,5,190
8/28/2010,0,29.7,24,86,2,200
8/29/2010,1.9,30.6,22.5,83,0,200
8/30/2010,2.3,28.9,23,83,0,0
8/31/2010,0.6,29.2,23.2,85,6,0
9/1/2010,0,29.7,23,86,7,170
9/2/2010,0,29.5,23.7,81,2,160
9/3/2010,0,31.6,23.4,84,2,230
9/4/2010,36.6,31.3,23.6,89,0,230
9/5/2010,0.2,28.7,24.2,90,2,0
9/6/2010,2.6,28.7,24.2,82,4,180
9/7/2010,0,27.5,23.6,80,6,170
9/8/2010,10.6,29.6,22.2,90,4,210
9/9/2010,0,30.4,23.3,84,7,170
9/10/2010,0.9,30.2,23.5,82,4,170
9/11/2010,6.1,29.5,22.5,88,0,170
9/12/2010,11.1,30.5,22.8,86,4,0
9/13/2010,0.2,30.8,22.6,83,0,170
9/14/2010,65.8,32,24.1,89,0,0
9/15/2010,19.8,31.8,23.3,88,0,0
9/16/2010,4.5,30.8,23.1,86,0,0
9/17/2010,0,31,25,85,0,0
9/18/2010,4.4,30.6,23.7,83,3,0
9/19/2010,14.4,31,24.5,84,0,230
9/20/2010,3.5,29.1,22,81,0,0
9/21/2010,0,31.8,24,83,0,0
9/22/2010,0,29.7,24,88,0,0
9/23/2010,25.4,32.8,22.9,85,0,0
9/24/2010,8.8,32.1,22.5,85,2,0
9/25/2010,0,30.9,23.2,84,0,200
9/26/2010,1.7,30.6,24.2,88,0,0
9/27/2010,0,30.8,22,83,4,0
9/28/2010,25.6,31.8,24,82,5,230
9/29/2010,2.1,30.5,23.1,90,4,180
9/30/2010,5.2,30,25.1,82,6,170
10/1/2010,10.9,31.8,24.6,85,7,180
10/2/2010,0,32,23.8,81,4,250
10/3/2010,8.2,32,25.2,85,6,170
10/4/2010,23.5,32,23.5,84,4,170
10/5/2010,0,33.2,24.3,85,7,180
10/6/2010,0.3,30.7,22.2,85,6,180
10/7/2010,2,31.4,24.5,78,7,180
10/8/2010,3,30.8,25.2,77,9,180
10/9/2010,0,32,25.3,90,10,180
10/10/2010,0,32,24.5,90,5,170
10/11/2010,78.1,32,21.7,88,4,170
10/12/2010,4,31,24.1,84,4,250
10/13/2010,0.1,32.6,23,83,0,240
10/14/2010,0,32,24.3,77,4,0
10/15/2010,0,32.8,24.6,80,0,220
10/16/2010,0,32,24.2,82,0,0
10/17/2010,0,32,22.2,79,0,0
10/18/2010,3.2,33,24.1,79,0,0
10/19/2010,0.6,33,25.1,79,0,0
10/20/2010,3.7,33,24,79,0,0
10/21/2010,25.9,34,22.2,85,0,0
10/22/2010,4.9,33,25,84,0,0
10/23/2010,0,31,21.8,77,0,0
10/24/2010,18.5,32.8,23.5,78,4,0
10/25/2010,1.8,33,22.2,86,2,220
10/26/2010,0,28.8,24,91,4,240
10/27/2010,0,31.2,25,80,2,220
10/28/2010,2.1,32.4,22.8,80,0,200
10/29/2010,0,32.8,24,81,0,0
10/30/2010,2.2,33,25.7,80,2,0
10/31/2010,0,29.6,22.5,79,2,160
11/1/2010,33.7,34.3,22.3,82,5,210
11/2/2010,7.4,31,24.3,81,5,170
11/3/2010,5.3,32.5,23.6,76,5,180
11/4/2010,0,31.6,24.2,76,4,180
11/5/2010,2.9,33,25.1,81,5,170
11/6/2010,9.9,33,23.2,78,5,190
11/7/2010,0,33.6,25.5,79,6,170
11/8/2010,17.5,30,25,79,6,170
11/9/2010,0,31.5,24.8,79,6,180
11/10/2010,0,32.8,25.4,76,4,180
11/11/2010,3.6,33.9,24.3,74,6,170
11/12/2010,0,34.3,24.1,75,6,290
11/13/2010,0,33.4,24,65,9,180
11/14/2010,0,34.1,23.5,76,6,180
11/15/2010,0,34.5,23.9,73,0,170
11/16/2010,0,34.2,24.3,72,0,0
11/17/2010,0,36,23,76,0,0
11/18/2010,0,35,24,73,4,0
11/19/2010,0,34.6,23.6,82,0,180
11/20/2010,1.5,34.9,24,71,3,0
11/21/2010,1.6,33.6,24.1,77,0,260
11/22/2010,7.6,34.8,24.1,72,4,0
11/23/2010,0,34.2,24,74,4,230
11/24/2010,0,33.1,24,69,4,190
11/25/2010,0,32.8,22.2,73,3,160
11/26/2010,0,33.4,23.7,38,2,160
11/27/2010,0,33.9,23.6,47,0,190
11/28/2010,0,34.4,24,46,2,0
11/29/2010,0,33.8,23.5,51,6,190
11/30/2010,0,34.1,23,63,5,180
12/1/2010,0,34.4,24.5,67,7,180
12/2/2010,0,34.8,24.6,67,4,210
12/3/2010,0,34.2,23.6,74,5,310
12/4/2010,0,34,24.4,76,5,360
12/5/2010,0,34.4,25.1,73,4,350
12/6/2010,0,35,24.1,74,0,290
12/7/2010,0,34.6,22.9,76,3,0
12/8/2010,0,36.7,23.6,78,4,250
12/9/2010,0,33.2,23,84,4,270
12/10/2010,0,34.6,21.2,80,0,310
12/11/2010,0,35.3,22.3,77,0,0
12/12/2010,0,35.8,22.6,77,0,0
12/13/2010,0,35.6,23.9,83,4,0
12/14/2010,0,35,24.6,80,0,300
12/15/2010,0,35.2,24.9,82,4,0
12/16/2010,0,34.4,24.2,78,0,180
12/17/2010,0,35.4,24.4,68,3,0
12/18/2010,0,35,24.3,74,5,180
12/19/2010,0,36.7,24.5,70,7,190
12/20/2010,0,36.3,24.6,76,5,350
12/21/2010,0,35.2,24.6,76,5,360
12/22/2010,0,35.4,24.6,76,6,270
12/23/2010,0,35.5,23.2,78,7,290
12/24/2010,12.6,34.2,25,74,5,350
12/25/2010,0,34.5,25,70,7,290
12/26/2010,0,33.4,22.5,73,5,360
12/27/2010,0,33.5,22.4,73,3,350
12/28/2010,0,34,24.5,80,2,190
12/29/2010,0,34.2,24.5,78,0,190
12/30/2010,0,33.4,23.9,76,4,0
12/31/2010,0,33.5,23.9,83,8,350
1/1/2011,0,33.3,18.3,40,0,360
1/2/2011,0,32.7,20,50,4,310
1/3/2011,0,34.4,21.7,51,7,300
1/4/2011,0,34.1,22,60,12,330
1/5/2011,0,33.4,23.6,68,8,210
1/6/2011,0,33.7,25.4,61,8,280
1/7/2011,0,33.3,24.4,67,8,310
1/8/2011,0,33.8,18.1,61,7,310
1/9/2011,0,33.7,18.6,55,6,310
1/10/2011,0,34,20.6,36,2,350
1/11/2011,0,34.5,18.8,36,0,360
1/12/2011,0,35.8,19.6,29,0,360
1/13/2011,0,35,21.3,49,5,360
1/14/2011,0,34.2,23.8,63,8,310
1/15/2011,0,35,24.3,38,5,350
1/16/2011,0,34.5,14.6,26,5,350
1/17/2011,0,32.9,18.8,45,2,20
1/18/2011,0,33.9,17.5,31,3,360
1/19/2011,0,35.2,18,49,7,350
1/20/2011,0,34.7,18.7,45,3,0
1/21/2011,0,34.5,22.1,51,0,0
1/22/2011,0,35.4,23.6,55,6,280
1/23/2011,0,35.5,24,65,7,250
1/24/2011,0,35.2,24.2,65,5,260
1/25/2011,0,34.9,24.2,65,6,226
1/26/2011,0,36.1,24.7,62,12,260
1/27/2011,0,36.7,25.6,62,8,190
1/28/2011,0,36.5,25.4,62,6,170
1/29/2011,0,36.4,24.8,60,5,160
1/30/2011,0,36.4,24.5,64,8,220
1/31/2011,0,35.8,25.2,65,6,180
2/1/2011,0,36.6,24.8,61,5,190
2/2/2011,0,35.3,25.7,67,6,180
2/3/2011,0,34.5,23.4,65,3,170
2/4/2011,0,34.5,22.3,67,8,170
2/5/2011,0,35.5,24.5,44,3,310
2/6/2011,0,36.8,24.2,52,13,270
2/7/2011,0,36.8,24,57,3,210
2/8/2011,0,37.1,24,57,3,0
2/9/2011,0,38,24.1,61,5,0
2/10/2011,24.8,36.7,23.7,76,3,0
2/11/2011,0,36.6,25,60,4,0
2/12/2011,0,33.6,25.2,72,14,0
2/13/2011,0,36,25.5,66,0,200
2/14/2011,7.2,36.5,25.5,52,0,0
2/15/2011,0,32.5,23.1,70,2,0
2/16/2011,0,33.6,22.8,64,0,0
2/17/2011,0,36.5,25.5,65,0,180
2/18/2011,4.9,36.1,25.1,64,0,170
2/19/2011,0,33.2,21.2,56,0,230
2/20/2011,0,35.5,24.5,68,8,0
2/21/2011,0,36,25.5,70,0,0
2/22/2011,15.9,34,26,76,0,0
2/23/2011,0.2,32.5,20.1,80,0,260
2/24/2011,0,34.6,24.8,66,0,0
2/25/2011,0,31.3,24,71,2,0
2/26/2011,0,35.4,23.9,75,3,180
2/27/2011,15.2,35.6,25.7,62,5,0
2/28/2011,0,35.4,22.8,56,0,260
3/1/2011,0,35.2,24,67,12,190
3/2/2011,0,35,24.6,71,6,180
3/3/2011,0,33.8,24.5,68,12,170
3/4/2011,0,34.7,22.4,70,9,170
3/5/2011,0,33.8,25.8,72,12,190
3/6/2011,0,35.5,25.2,69,8,180
3/7/2011,15.3,35,25.6,81,9,0
3/8/2011,0,31.5,25.7,71,6,0
3/9/2011,0.3,35.3,26.1,71,2,240
3/10/2011,0,33,25.6,66,4,250
3/11/2011,0,36,24,64,6,240
3/12/2011,0,36,24.6,65,6,190
3/13/2011,0,35.8,24.5,64,2,0
3/14/2011,0,36,22.4,75,2,0
3/15/2011,0,35.5,25.8,65,3,0
3/16/2011,0,35.9,25.2,66,0,200
3/17/2011,0,37,25.6,61,9,0
3/18/2011,0,36.3,25.7,69,5,180
3/19/2011,0,36.6,26.1,63,12,0
3/20/2011,0,36.1,25.1,61,14,150
3/21/2011,0,35.8,22.5,63,8,160
3/22/2011,0,37,22.1,68,12,240
3/23/2011,0,35.6,25.2,68,8,0
3/24/2011,0,34.6,21.5,55,10,230
3/25/2011,0,37.4,22.2,69,8,220
